Subject,Predicate,Object
https://w3id.org/traits.build/treatment,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>
https://w3id.org/traits.build/treatment,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<https://w3id.org/traits.build/traits.build$context>
https://w3id.org/traits.build/treatment,<http://purl.org/dc/terms/description>,"An experimental manipulation that subjects different individuals or populations to different conditions, which can lead to differences in measured trait values across treatments."
https://w3id.org/traits.build/temporal_context,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/temporal context>
https://w3id.org/traits.build/temporal_context,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>
https://w3id.org/traits.build/temporal_context,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<https://w3id.org/traits.build/traits.build$context>
https://w3id.org/traits.build/temporal_context,<http://purl.org/dc/terms/description>,A situation or process that varies across time and might cause the measured trait values of individuals or populations to change across time.
https://w3id.org/traits.build/method_context,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/method context>
https://w3id.org/traits.build/method_context,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity>
https://w3id.org/traits.build/method_context,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<https://w3id.org/traits.build/traits.build$context>
https://w3id.org/traits.build/method_context,<http://purl.org/dc/terms/description>,A compment of a trait measurement protocol that is changed between individual trait measurements and might cause the measured trait values of individuals or populations to change.
https://w3id.org/traits.build/dataset_id,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/dataset id>
https://w3id.org/traits.build/dataset_id,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/locations>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contexts>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxonomic_updates>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/contributors>
https://w3id.org/traits.build/dataset_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/sources>
https://w3id.org/traits.build/dataset_id,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/observations_from_dataset>
https://w3id.org/traits.build/dataset_id,<http://purl.org/dc/terms/description>,"Primary identifier for each study contributed to AusTraits, most often these are scientific papers, books, or online resources. By default this should be the name of the first author and year of publication, e.g. `Falster_2005`."
https://w3id.org/traits.build/taxon_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/taxon name>
https://w3id.org/traits.build/taxon_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/taxon_name,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://www.w3.org/2004/02/skos/core#prefLabel>
https://w3id.org/traits.build/taxon_name,<http://www.w3.org/2004/02/skos/core#closeMatch>,<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>
https://w3id.org/traits.build/taxon_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/taxon_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxa>
https://w3id.org/traits.build/taxon_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/taxonomic_updates>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000673>,<https://w3id.org/traits.build/taxon_id>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/observations_of_taxon>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/taxonomic_dataset>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/taxon_rank>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000223>,<https://w3id.org/traits.build/taxonomic_status>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000641>,<https://w3id.org/traits.build/aligned_name>
https://w3id.org/traits.build/taxon_name,<http://semanticscience.org/resource/SIO_000641>,<https://w3id.org/traits.build/original_name>
https://w3id.org/traits.build/taxon_name,<http://purl.org/dc/terms/description>,"Scientific name of the taxon on which traits were sampled, without authorship. When possible, this is the currently accepted (botanical) or valid (zoological) scientific name, but might also be a higher taxonomic level."
https://w3id.org/traits.build/taxon_name,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/observation_id,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/observation id>
https://w3id.org/traits.build/observation_id,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier>
https://w3id.org/traits.build/observation_id,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/observation_id,<http://semanticscience.org/resource/SIO_000674>,<https://w3id.org/traits.build/observation>
https://w3id.org/traits.build/observation_id,<http://purl.org/dc/terms/description>,"A unique integral identifier for the observation, where an observation is all measurements made on an individual at a single point in time. It is important for joining traits coming from the same `observation_id`. Within each dataset, observation_id's are unique combinations of `taxon_name`, `population_id`, `individual_id`, and `temporal_context_id`."
https://w3id.org/traits.build/trait_name,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/trait name>
https://w3id.org/traits.build/trait_name,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2004/02/skos/core#altLabel>
https://w3id.org/traits.build/trait_name,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://www.w3.org/2000/01/rdf-schema#label>
https://w3id.org/traits.build/trait_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/trait_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/methods>
https://w3id.org/traits.build/trait_name,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/definitions>
https://w3id.org/traits.build/trait_name,<http://purl.org/dc/terms/description>,Name of the trait sampled. Allowable values specified in the table `definitions`.
https://w3id.org/traits.build/value,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/value>
https://w3id.org/traits.build/value,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/traitValue>
https://w3id.org/traits.build/value,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue>
https://w3id.org/traits.build/value,<http://www.w3.org/2000/01/rdf-schema#subClassOf>,<http://rs.tdwg.org/dwc/terms/measurementValue>
https://w3id.org/traits.build/value,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/value,<http://purl.org/dc/terms/description>,The measured value of a trait.
https://w3id.org/traits.build/unit,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/unit>
https://w3id.org/traits.build/unit,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit>
https://w3id.org/traits.build/unit,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/traitUnit>
https://w3id.org/traits.build/unit,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/unit,<http://purl.org/dc/terms/description>,Units of the sampled trait value after aligning with AusTraits standards.
https://w3id.org/traits.build/entity_type,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/entity type>
https://w3id.org/traits.build/entity_type,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/entity_type,<http://purl.org/dc/terms/description>,A categorical variable specifying the entity corresponding to the trait values recorded.
https://w3id.org/traits.build/entity_type,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/value_type,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/value type>
https://w3id.org/traits.build/value_type,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseCharacteristicQualifier>
https://w3id.org/traits.build/value_type,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/value_type,<http://purl.org/dc/terms/description>,A categorical variable describing the statistical nature of the trait value recorded.
https://w3id.org/traits.build/value_type,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/basis_of_value,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/basis of value>
https://w3id.org/traits.build/basis_of_value,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasurementType>
https://w3id.org/traits.build/basis_of_value,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/basis_of_value,<http://purl.org/dc/terms/description>,A categorical variable describing how the trait value was obtained.
https://w3id.org/traits.build/basis_of_value,<http://www.w3.org/2000/01/rdf-schema#Datatype>,<http://www.w3.org/2001/XMLSchema#string>
https://w3id.org/traits.build/replicates,<http://www.w3.org/2004/02/skos/core#prefLabel>,<https://w3id.org/traits.build/replicates>
https://w3id.org/traits.build/replicates,<http://www.w3.org/2004/02/skos/core#exactMatch>,<http://terminologies.gfbio.org/terms/ETS/individualCount>
https://w3id.org/traits.build/replicates,<http://rs.tdwg.org/dwc/terms/attributes/organizedInClass>,<https://w3id.org/traits.build/traits>
https://w3id.org/traits.build/replicates,<http://purl.org/dc/terms/description>,"Number of replicate measurements that comprise a recorded trait measurement. A numeric value (or range) is ideal and appropriate if the value type is a `mean`, `median`, `min` or  `max`. For these value types, if replication is unknown the entry should be `unknown`. If the value type is `raw_value` the replicate value should be 1. If the trait is categorical or the value indicates a measurement for an entire species (or other taxon) replicate value should be `.na`."
